id	kind	title	station	theme	language	styleSanitized	promptLineCount	lyricLineCount	timingBasis	timingVerified	primaryLyricsSource
ac3bbd7c-13ce-4c58-8852-a3ba11cf9d62	catalog-track	कोर लॉग्स लाइव	gurukul	Other / Misc	Hindi	neural radio program for students	1	1	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-22_ac3bbd7c_कोर लॉग्स लाइव.txt
cac083e2-5eba-42df-a500-188660293076	catalog-track	डिजिटल गुरुकुल मैट्रिक्स	gurukul	Other / Misc	Hindi	NULL	16	13	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-22_cac083e2_डिजिटल गुरुकुल मैट्रिक्स.txt
9e69f682-8e35-49be-bd83-e64b31b91832	catalog-track	डिजिटल गुरुकुल लॉग्स	gurukul	Other / Misc	Hindi	real radio, sanaatana telecast	1	1	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-22_9e69f682_डिजिटल गुरुकुल लॉग्स.txt
8dfe144d-a4e9-4c51-8d4b-2c642a9eb4be	catalog-track	🎵 सनातन वैज्ञानिक एक्सप्रेस गाना: पाठ्यक्रम का त	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	16	13	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-22_8dfe144d_डिजिटल गुरुकुल मैट्रिक्स.txt
1fe24a9e-568a-49b0-ba5b-a24b30c0d106	catalog-track	डिजिटल गुरुकुल लॉग्स	gurukul	Other / Misc	Hindi	real radio, sanaatana telecast	1	1	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-22_1fe24a9e_डिजिटल गुरुकुल लॉग्स.txt
161f3183-f997-4981-afda-e28650b9f92d	catalog-track	डिजिटल गुरुकुल-कनेक्टर	gurukul	Other / Misc	Hindi	radio sanaatana telecast	1	1	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-22_161f3183_डिजिटल गुरुकुल-कनेक्टर.txt
db77a1fc-e18d-44a0-a28d-7653ea20e3c3	catalog-track	🎙️ रेडियो सनातन वैज्ञानिक पर महा-अभिलेखागार का ल	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	1	1	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-22_db77a1fc_डिजिटल गुरुकुल-कनेक्टर.txt
1c0f3567-660d-40a2-8672-943688dd3c89	catalog-track	O meri bhaarat maataa	kabir-clubbing	Rap & Fusion	English	Rap & Fusion; Genre: Desi Trap, Indian Hip Hop, Dark Trap, 140 BPM, Male Autotuned Rap, Heavy 808 Slides, Triplet Hi-Hats, Dark Sub-Bass, Patriotic; Verse 1 - laid back but intense rap flow, autotuned, sidechained; (Chorus - melodic autotune, wider reverb, trap beat continues); Verse 3 - confident, almost boastful rap flow; (Bridge - beat simplifies, just 808 and clap, tempo feels slower); End: Faint sound of aarti bells + street ambient noise	52	47	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_1c0f3567_Reversed Sitar Whisper.txt
d60bbdd7-852b-4638-9bfc-de2be9c9f0e9	catalog-track	Reversed Sitar Whisper	kabir-clubbing	Rap & Fusion	English	Desi Trap, Indian Hip Hop, Dark Trap, 140 BPM, male autotuned rap, heavy; Genre: Desi Trap, Indian Hip Hop, Dark Trap, 140 BPM, Male Autotuned Rap, Heavy 808 Slides, Triplet Hi-Hats, Dark Sub-Bass, Patriotic; Verse 1 - laid back but intense rap flow, autotuned, sidechained; (Chorus - melodic autotune, wider reverb, trap beat continues); Verse 3 - confident, almost boastful rap flow; (Bridge - beat simplifies, just 808 and clap, tempo feels slower); End: Faint sound of aarti bells + street ambient noise	52	47	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_d60bbdd7_Reversed Sitar Whisper.txt
b1673a2d-91fa-478f-a3c3-79d253fd7444	catalog-track	परदेसां धड़कन	kabir-clubbing	Rap & Fusion	Hindi	[Genre: Psytrance, Funky House, Hyperpop, Indian Fusion, 145 BPM, Male Vocals, H; (Chorus Drop - full psytrance, sawtooth bass, rolling bassline 145 BPM); Verse 3 - hyperpop rap flow, distorted 808s; Verse 4 - fast spoken word over jungle beat; (Bridge - tempo cut to 100 BPM, funky bassline, talkbox vocals)	51	47	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_b1673a2d_परदेसां धड़कन.txt
6145df1e-62b2-4fd3-a150-ebef60393608	catalog-track	O meri bhaarat maataa	kabir-clubbing	Rap & Fusion	English	Rap & Fusion; (Chorus Drop - full psytrance, sawtooth bass, rolling bassline 145 BPM); Verse 3 - hyperpop rap flow, distorted 808s; Verse 4 - fast spoken word over jungle beat; (Bridge - tempo cut to 100 BPM, funky bassline, talkbox vocals)	51	47	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_6145df1e_परदेसां धड़कन.txt
4f82c591-30f7-4369-8544-9c90f7b11d0d	catalog-track	रही धड़क ना सीने में।	kabir-clubbing	Rap & Fusion	Hindi	Rap & Fusion; (Chorus Drop - full psytrance, sawtooth bass, rolling bassline 145 BPM); Verse 3 - hyperpop rap flow, distorted 808s; Verse 4 - fast spoken word over jungle beat; (Bridge - tempo cut to 100 BPM, funky bassline, talkbox vocals)	48	44	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_4f82c591_Distorted Sarangi Wobble.txt
60bb8f17-03b5-4159-ab31-2927d80a2629	catalog-track	Distorted Sarangi Wobble	kabir-clubbing	Rap & Fusion	English	[Genre: Psytrance, Funky House, Hyperpop, Indian Fusion, 145 BPM, Male Vocals, H; (Chorus Drop - full psytrance, sawtooth bass, rolling bassline 145 BPM); Verse 3 - hyperpop rap flow, distorted 808s; Verse 4 - fast spoken word over jungle beat; (Bridge - tempo cut to 100 BPM, funky bassline, talkbox vocals)	48	44	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_60bb8f17_Distorted Sarangi Wobble.txt
6657399e-3da3-424d-9965-024cc4786644	catalog-track	Tanpura Rainbird	gurukul	Other / Misc	English	Lo-fi Hip Hop, Chillhop, Indian folk sample, 75 BPM, soft male vocals, v; Genre: Lo-fi Hip Hop, Chillhop, Indian Fusion, 75 BPM, Male Soft Vocals, Vinyl Crackle, Rain Ambience, Melancholic; Intro - 8 bars - rain sounds, distant thunder, vinyl crackle, soft sitar loop, tanpura drone fading in; Chorus - same feel, add soft pad synth underneath; Chorus - add telephone EQ effect on vocals for contrast	45	45	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_6657399e_Tanpura Rainbird.txt
4c151ea0-4e12-4f3c-8767-e25ed0ee02cb	catalog-track	तेरे बिना मैंने परदेसां में	kabir-clubbing	Rap & Fusion	Hindi	Rap & Fusion; Genre: Lo-fi Hip Hop, Chillhop, Indian Fusion, 75 BPM, Male Soft Vocals, Vinyl Crackle, Rain Ambience, Melancholic; Intro - 8 bars - rain sounds, distant thunder, vinyl crackle, soft sitar loop, tanpura drone fading in; Chorus - same feel, add soft pad synth underneath; Chorus - add telephone EQ effect on vocals for contrast	45	45	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_4c151ea0_परदेसां कीधूप.txt
2f7dc4d3-998d-4f4c-b011-9f88e7a482c1	catalog-track	Tanpura Rainbird	gurukul	Other / Misc	English	Lo-fi Hip Hop, Chillhop, Indian folk sample, 75 BPM, soft male vocals, v; Genre: Lo-fi Hip Hop, Chillhop, Indian Fusion, 75 BPM, Male Soft Vocals, Vinyl Crackle, Rain Ambience, Melancholic; Intro - 8 bars - rain sounds, distant thunder, vinyl crackle, soft sitar loop, tanpura drone fading in; Chorus - same feel, add soft pad synth underneath; Chorus - add telephone EQ effect on vocals for contrast	45	45	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_2f7dc4d3_Tanpura Rainbird.txt
9da0a583-254e-4712-bf3d-e40b49a6856e	catalog-track	परदेसां कीधूप	gurukul	Other / Misc	Hindi	Lo-fi Hip Hop, Chillhop, Indian folk sample, 75 BPM, soft male vocals, v; Genre: Lo-fi Hip Hop, Chillhop, Indian Fusion, 75 BPM, Male Soft Vocals, Vinyl Crackle, Rain Ambience, Melancholic; Intro - 8 bars - rain sounds, distant thunder, vinyl crackle, soft sitar loop, tanpura drone fading in; Chorus - same feel, add soft pad synth underneath; Chorus - add telephone EQ effect on vocals for contrast	45	45	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_9da0a583_परदेसां कीधूप.txt
ee86a23e-0007-4d04-99f8-4b605086de9e	catalog-track	रही धड़क ना सीने में।	kabir-clubbing	Rap & Fusion	Hindi	Rap & Fusion; (Chorus Drop - full psytrance, sawtooth bass, rolling bassline 145 BPM); Verse 3 - hyperpop rap flow, distorted 808s; Verse 4 - fast spoken word over jungle beat; (Bridge - tempo cut to 100 BPM, funky bassline, talkbox vocals)	44	40	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_ee86a23e_Paradesi Wobble.txt
cb8ff251-d3a7-4271-a3a0-33969db28cb0	catalog-track	Paradesi Wobble	kabir-clubbing	Rap & Fusion	English	[Genre: Psytrance, Funky House, Hyperpop, Indian Fusion, 145 BPM, Male Vocals,; (Chorus Drop - full psytrance, sawtooth bass, rolling bassline 145 BPM); Verse 3 - hyperpop rap flow, distorted 808s; Verse 4 - fast spoken word over jungle beat; (Bridge - tempo cut to 100 BPM, funky bassline, talkbox vocals)	44	40	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_cb8ff251_Paradesi Wobble.txt
55b29326-16e4-4e61-84ab-ce7f6cd164df	catalog-track	साती माटी-चोला	kabir-clubbing	Rap & Fusion	Hindi	Raga Bhairavi, Raga Yaman, Raga Malkauns, Sufi fusion, Rajasthani folk,; Genre: Indian Classical Fusion, Raga Bhairavi base, Sufi Rock, Acoustic Ballad, Male Vocals, 70 BPM, Minor Scale; Intro - Raga Bhairavi alap on Sarangi, tanpura drone, soft rain sounds; Verse 1 - Raga Bhairavi, slow aching, acoustic guitar + sarangi; Verse 2 - Raga Bhairavi, harmonium enters softly; Chorus - Shift to Raga Yaman, clean electric guitar, soft dholak; Instrumental - 8 bars, Raga Yaman sitar solo, tabla; Verse 3 - Raga Pahadi, folk style, lo-fi beat enters; Chorus - Return to Raga Yaman, full band; Verse 4 - Raga Malkauns, dark, only sarangi and voice, no percussion; Chorus - Softer, reverbed, harmonium only; Bridge - Raga Yaman + Bhairavi fusion, tempo increases, hopeful; Outro - Raga Bhairavi, slow fade, solo voice + sarangi; End: Sarangi descending in Raga Bhairavi, fade to silence	37	37	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_55b29326_साती माटी-चोला.txt
a3348700-9ecb-4d78-8344-aaf875575f8f	catalog-track	तेरे बिना मैंने परदेसां में	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Genre: Indian Classical Fusion, Raga Bhairavi base, Sufi Rock, Acoustic Ballad, Male Vocals, 70 BPM, Minor Scale; Intro - Raga Bhairavi alap on Sarangi, tanpura drone, soft rain sounds; Verse 1 - Raga Bhairavi, slow aching, acoustic guitar + sarangi; Verse 2 - Raga Bhairavi, harmonium enters softly; Chorus - Shift to Raga Yaman, clean electric guitar, soft dholak; Instrumental - 8 bars, Raga Yaman sitar solo, tabla; Verse 3 - Raga Pahadi, folk style, lo-fi beat enters; Chorus - Return to Raga Yaman, full band; Verse 4 - Raga Malkauns, dark, only sarangi and voice, no percussion; Chorus - Softer, reverbed, harmonium only; Bridge - Raga Yaman + Bhairavi fusion, tempo increases, hopeful; Outro - Raga Bhairavi, slow fade, solo voice + sarangi; End: Sarangi descending in Raga Bhairavi, fade to silence	37	37	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_a3348700_साती माटी-चोला.txt
e73bb277-81d9-40d3-94bc-f8f3f7893688	catalog-track	O my darling	ameerpur	Love & Virah	English	Love & Virah	58	57	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_e73bb277_परदेसा धड़कन.txt
6058ab0b-f41c-4639-a96a-1b58b31a999d	catalog-track	परदेसा धड़कन	gurukul	Other / Misc	Hindi	NULL	58	57	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-19_6058ab0b_परदेसा धड़कन.txt
6773c614-261b-461b-9eab-54efb5810575	catalog-track	साहब	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Solo Reverb-Drenched Harmonium; Verse 1 - The Bandhan - Slow Sufi Tempo; Chorus - THE DROP - High-Impact Drill; Verse 3 - The Takraar - Fast-Paced Hyperrap Flow	49	49	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_6773c614_ख़्वाब-धागा आधा.txt
989e203d-59cf-43b4-b450-bd5f5fdf28a6	catalog-track	ख़्वाब-धागा आधा	kabir-clubbing	Rap & Fusion	Hindi	[Cinematic World-Fusion, Deep Spiritual Qawwali Vocals, 142 BPM, UK Drill influe; Solo Reverb-Drenched Harmonium; Verse 1 - The Bandhan - Slow Sufi Tempo; Chorus - THE DROP - High-Impact Drill; Verse 3 - The Takraar - Fast-Paced Hyperrap Flow	49	49	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_989e203d_ख़्वाब-धागा आधा.txt
62780b6c-9eb0-43e2-91f7-38e05b1458db	catalog-track	साहब	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Solo Harmonium - Reverb Drenched; Verse 1 - Sufi Soul - Slow and Meditative; Pre-Chorus - Rising Tension; Chorus - THE DROP - High-Impact Drill; Bridge - Cinematic Silence then Aggressive Crescendo	23	23	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_62780b6c_साहब खोज जंग.txt
081d7d0e-d5f4-455e-9716-46f8bfcd192f	catalog-track	साहब खोज जंग	kabir-clubbing	Rap & Fusion	Hindi	[Cinematic World-Fusion, Deep Spiritual Qawwali vocals mixed with High-Impact UK; Solo Harmonium - Reverb Drenched; Verse 1 - Sufi Soul - Slow and Meditative; Pre-Chorus - Rising Tension; Chorus - THE DROP - High-Impact Drill; Bridge - Cinematic Silence then Aggressive Crescendo	23	23	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_081d7d0e_साहब खोज जंग.txt
8433a493-5a44-4032-8243-bc0263a6ba2f	catalog-track	जमा उघाड़ी	gurukul	Other / Misc	Hindi	[Style: World's saddest folk singing, extremely melancholic, cry voice, male rur	64	64	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_8433a493_जमा उघाडी़.txt
9a501fdc-42a2-43b9-b72f-4acea519537c	catalog-track	जिंदगी... तू जमा उघाड़ी है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	64	64	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_9a501fdc_जमा उघाडी़.txt
27601dd5-f441-413d-bb6e-6efae567a7f7	catalog-track	आँखें रातभर	gurukul	Other / Misc	Hindi	[Style: World's saddest folk singing, extremely melancholic, cry voice, male rur	29	29	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_27601dd5_आँखें रातभर.txt
eeadca81-afe0-426b-aec0-9bb8e7226283	catalog-track	जिंदगी... तू जमा उघाड़ी है	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk	29	29	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_eeadca81_आँखें रातभर.txt
d02ff9aa-08de-4c3c-894a-5d78bf3883f8	catalog-track	जैठ की दुपहरी	ameerpur	Love & Virah	Hindi	[Style: Slow emotional ghazal, Sufi, male voice, crying tone, melancholic, acous; End with: slow fade, sarangi solo, soft sigh	25	25	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_d02ff9aa_जैठ की दुपहरी.txt
b39097fb-81be-40f8-bc18-46c757b2ce0c	catalog-track	जिंदगी... तू जमा उघाड़ी है	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic; End with: slow fade, sarangi solo, soft sigh	25	25	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_b39097fb_जैठ की दुपहरी.txt
79c1b363-10f4-4f23-a2d0-846a1ff744ec	catalog-track	जाट जाट जाट जाट खिले हुए rose हैं	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Verse 1 - hyperrap, fast delivery, double-time; Chorus - melodic, autotune warble, dhol + 808; Verse 5 - fast, layered vocals; Verse 6 - hyperrap, chopper style, 160 BPM; Final Chorus - full energy, dhol + 808 + rubab + crowd chant; Outro - hyperrap fade to dambura drone	54	54	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_79c1b363_सवा लाख जाट.txt
de8f6167-d436-420a-93af-8127c00e163b	catalog-track	सवा लाख जाट	kabir-clubbing	Rap & Fusion	Hindi	[Genre: Hyperrap, Haryanvi folk, Afghan dambura, rubab, dhol, bakhshi style, fas; Verse 1 - hyperrap, fast delivery, double-time; Chorus - melodic, autotune warble, dhol + 808; Verse 5 - fast, layered vocals; Verse 6 - hyperrap, chopper style, 160 BPM; Final Chorus - full energy, dhol + 808 + rubab + crowd chant; Outro - hyperrap fade to dambura drone	54	54	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_de8f6167_सवा लाख जाट.txt
42bde3ea-cba3-4e45-acdb-d8b8a10379ca	catalog-track	जाट जाट जाट जाट खिले हुए rose हैं	ameerpur	Haryanvi Folk	Haryanvi	Haryanvi Folk; Chorus - call and response, male chorus, dhol beats; Verse 2 - tanbur drone, rubab plucking; Chorus repeat - full ensemble; Verse 8 - faster, playful, harmonium + dholak; Final Chorus - all instruments, crowd chant energy; Outro - dambura drone, rubab fade	34	34	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_42bde3ea_जटाओं की गड़गडा़हट.txt
a10e118d-a2df-428c-add4-6624a46a39fc	catalog-track	जटाओं की गड़गड़ाहट	ameerpur	Haryanvi Folk	Haryanvi	[Genre: Haryanvi folk, Rajasthani folk, Afghan rubab, dambura, dhol, bakhshi sty; Chorus - call and response, male chorus, dhol beats; Verse 2 - tanbur drone, rubab plucking; Chorus repeat - full ensemble; Verse 8 - faster, playful, harmonium + dholak; Final Chorus - all instruments, crowd chant energy; Outro - dambura drone, rubab fade	34	34	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_a10e118d_जटाओं की गड़गडा़हट.txt
d3340fe8-0440-4a60-afec-7b57312659b8	catalog-track	जटाओं की डमकार	ameerpur	Haryanvi Folk	Haryanvi	[Genre: Haryanvi folk, Rajasthani folk, Afghan rubab, dambura, dhol, bakhshi sty; Chorus - call and response, male chorus, dhol beats; Verse 2 - tanbur drone, rubab plucking; Chorus repeat - full ensemble; Verse 8 - faster, playful, harmonium + dholak; Final Chorus - all instruments, crowd chant energy; Outro - dambura drone, rubab fade	34	34	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_d3340fe8_जटाओं की डमकार.txt
c7719c74-3520-40ba-9a5a-48be9a8e9af4	catalog-track	जटाओं की डमकार	ameerpur	Haryanvi Folk	Haryanvi	[Genre: Haryanvi folk, Rajasthani folk, Afghan rubab, dambura, dhol, bakhshi sty; Chorus - call and response, male chorus, dhol beats; Verse 2 - tanbur drone, rubab plucking; Chorus repeat - full ensemble; Verse 8 - faster, playful, harmonium + dholak; Final Chorus - all instruments, crowd chant energy; Outro - dambura drone, rubab fade	34	34	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-05-15_c7719c74_जटाओं की डमकार.txt
